customer_id,total_revenue,order_count,avg_order_value,total_quantity,avg_shipping_days
5525,479.9900055,4,119.997501375,8,5.0
5527,499.9700165,2,249.98500825,2,2.0
5529,159.9600067,1,159.9600067,4,4.0
5531,279.93000789999996,2,139.96500394999998,4,6.0
5536,599.8300018,3,199.94333393333332,9,6.0
5543,1124.84003255,8,140.60500406875,16,3.875
5544,699.81001284,5,139.962002568,15,5.0
5549,539.95001417,4,134.9875035425,6,4.5
5550,549.87999344,4,137.46999836,10,2.0
5552,1549.8300324,7,221.40429034285714,12,3.142857142857143
5557,199.9799957,1,199.9799957,2,5.0
5558,789.78000264,4,197.44500066,12,5.0
5567,529.9300041,4,132.482501025,7,5.0
5569,539.9400138799999,3,179.98000462666664,5,5.0
5573,1289.81002427,8,161.22625303375,15,3.875
5579,349.85999298,2,174.92999649,7,6.0
5580,749.960022,3,249.986674,3,4.0
5582,579.980011,3,193.32667033333334,7,0.0
5585,969.9500275,4,242.487506875,4,3.0
5588,279.93000789999996,2,139.96500394999998,4,2.0
5593,909.94002158,5,181.988004316,9,3.6
5595,299.9900055,2,149.99500275,3,2.0
5597,874.89002992,5,174.978005984,10,1.0
5601,149.9400024,1,149.9400024,3,3.0
5603,129.9900055,1,129.9900055,1,2.0
5611,349.96000676,3,116.65333558666667,4,2.0
5613,269.9800034,2,134.9900017,5,6.0
5631,629.9300155799999,3,209.97667185999998,4,2.0
5634,433.93000794,4,108.482501985,7,6.0
5640,3539.68008424,17,208.2164755435294,35,3.0
5646,287.9200058,2,143.9600029,8,4.0
5648,414.9900055,4,103.747501375,7,2.0
5650,859.88001638,4,214.970004095,7,2.0
5651,999.8900299,4,249.972507475,10,6.0
5652,749.9100227399999,4,187.47750568499998,8,2.0
5658,1559.8200378000001,5,311.96400756,16,4.0
5659,727.9200211,3,242.64000703333332,7,6.0
5664,197.95000271,3,65.98333423666666,4,2.0
5665,1269.680023,8,158.710002875,23,3.5
5667,689.91001508,4,172.47750377,8,2.0
5671,739.8100128000001,4,184.95250320000002,15,4.0
5673,129.9900055,1,129.9900055,1,5.0
5674,681.8800163,5,136.37600326,8,4.0
5676,179.97000504,2,89.98500252,2,5.0
5679,1029.83002468,5,205.966004936,10,4.0
5682,1659.67999646,9,184.40888849555554,23,2.4444444444444446
5687,629.9499969,3,209.9833323,10,4.0
5704,879.8700104,4,219.9675026,9,2.0
5705,574.95001222,3,191.65000407333332,6,3.3333333333333335
5707,1399.920044,4,349.980011,4,3.0
5708,494.91001891999997,4,123.72750472999999,9,6.0
5714,649.91002274,3,216.63667424666667,7,6.0
5717,129.9900055,1,129.9900055,1,5.0
5719,399.9500122,2,199.9750061,7,2.0
5723,599.9000092,2,299.9500046,5,2.0
5725,729.9500275,3,243.31667583333333,3,4.0
5727,1939.8500480799999,9,215.5388942311111,16,2.7777777777777777
5729,309.9600067,2,154.98000335,4,4.0
5730,129.9900055,1,129.9900055,1,2.0
5732,1579.79003148,7,225.68429021142856,15,2.0
5734,1449.88004688,7,207.12572098285713,10,5.285714285714286
5736,909.8600158,4,227.46500395,10,3.0
5741,937.9300232,4,234.4825058,10,2.75
5747,199.9900055,1,199.9900055,1,2.0
5749,429.9600067,2,214.98000335,4,2.0
5752,1169.86001966,7,167.12285995142858,15,2.857142857142857
5755,1749.73003778,8,218.7162547225,15,2.875
5767,1177.83003232,7,168.26143318857143,15,2.7142857142857144
5775,2079.76002516,9,231.08444724000003,21,3.6666666666666665
5776,399.980011,1,399.980011,1,5.0
5778,1949.80004886,9,216.64444987333334,13,2.0
5780,749.9300232,3,249.9766744,7,6.0
5781,1609.82003018,9,178.86889224222222,23,3.3333333333333335
5790,229.98000336,2,114.99000168,2,2.0
5791,569.8700028,3,189.95666759999997,8,2.0
5794,539.9400177,2,269.97000885,5,4.5
5796,604.81999968,4,151.20499992,12,3.0
5797,1551.8700409,6,258.6450068166667,11,1.3333333333333333
5800,239.9600067,1,239.9600067,4,6.0
5803,1909.83004,8,238.728755,24,5.25
5806,799.90001678,3,266.6333389266667,8,2.0
5808,439.9500122,2,219.9750061,5,2.0
5810,1031.79001811,8,128.97375226375,16,2.625
5814,909.9400177,5,181.98800354,11,4.0
5818,554.87001042,3,184.95667014,6,5.0
5821,729.960022,3,243.32000733333334,3,6.0
5825,199.9900055,1,199.9900055,1,2.0
5829,129.9900055,1,129.9900055,1,5.0
5831,674.9000091,4,168.725002275,15,4.0
5832,499.9500122,3,166.65000406666667,9,4.666666666666667
5833,699.90000918,5,139.98000183599999,9,5.0
5836,2354.52003088,14,168.1800022057143,32,3.7857142857142856
5839,639.87000658,4,159.967501645,9,6.0
5845,1061.83002094,6,176.97167015666665,14,4.0
5849,349.93000789999996,2,174.96500394999998,4,2.0
5851,599.9499969999999,2,299.97499849999997,5,5.0
5861,199.9900055,1,199.9900055,1,6.0
5863,981.89002417,5,196.378004834,8,6.0
5864,99.97999954,2,49.98999977,2,5.0
5875,259.98000718,2,129.99000359,2,2.0
5876,1319.81002428,5,263.962004856,13,4.0
5877,869.80001828,7,124.25714546857144,11,4.142857142857143
5879,199.9900055,1,199.9900055,1,5.0
5883,609.9600067,4,152.490001675,10,5.5
5888,979.9500275,5,195.9900055,8,3.0
5891,1669.74003592,10,166.974003592,26,2.5
5894,829.9500275,3,276.6500091666667,3,2.0
5897,3061.76008614,15,204.117339076,30,3.2
5899,219.94000248,2,109.97000124,4,4.0
5900,1919.8400345,7,274.2628620714286,13,2.4285714285714284
5902,759.9300232,5,151.98600464,12,2.0
5912,389.90000910000003,2,194.95000455000002,7,4.0
5917,2259.77004238,9,251.08556026444447,21,3.4444444444444446
5920,70.0,1,70.0,1,2.0
5922,59.99000168,1,59.99000168,1,4.0
5926,654.85000612,4,163.71250153,10,3.0
5928,150.0,1,150.0,3,2.0
5929,1269.7700272,5,253.95400544,15,0.0
5931,400.9500046,3,133.65000153333332,10,0.0
5935,1329.7900315,6,221.63167191666665,16,2.5
5941,1229.93002708,6,204.98833784666667,11,2.5
5951,649.85998535,4,162.4649963375,15,1.0
5962,399.980011,1,399.980011,1,4.0
5963,629.9500122,4,157.48750305,11,6.0
5966,1329.9300385,5,265.98600769999996,6,4.8
5970,1929.8600541,8,241.2325067625,13,6.0
5972,979.9400177,5,195.98800354,11,5.4
5974,1209.8300171,5,241.96600342000002,14,5.0
5981,599.9300232,2,299.9650116,6,4.0
5984,249.8999939,1,249.8999939,5,2.0
5986,129.9900055,1,129.9900055,1,4.0
5989,474.95001221999996,2,237.47500610999998,4,4.0
5993,604.94001967,5,120.98800393399999,6,2.0
5999,399.980011,1,399.980011,1,6.0
6003,1009.9300232,5,201.98600464,7,3.0
6009,1869.7500457,8,233.7187557125,21,2.5
6012,273.97000504,3,91.32333501333333,5,5.0
6014,849.8700103799999,5,169.97400207599998,15,3.0
6019,1264.8600311,5,252.97200622,12,4.0
6021,519.8699951,3,173.28999836666665,11,6.0
6022,299.98999786,2,149.99499893,5,3.0
6024,1044.89001472,4,261.22250368,9,3.0
6033,1359.92003636,7,194.27429090857143,10,1.1428571428571428
6045,149.97999954,2,74.98999977,3,2.0
6047,2134.83004,10,213.483004,26,2.2
6049,1049.9400177,4,262.485004425,5,6.0
6050,799.8899994,4,199.97249985,13,4.0
6053,634.88001253,5,126.97600250600001,10,4.0
6054,1529.8500365999998,5,305.97000732,13,2.0
6058,509.9500122,3,169.9833374,5,2.6666666666666665
6060,1409.87002944,8,176.23375368,16,4.125
6064,749.94998936,3,249.98332978666667,10,4.0
6071,629.9700164999999,4,157.49250412499998,5,4.0
6074,109.97000122,2,54.98500061,3,3.0
6077,399.980011,2,199.9900055,2,0.0
6081,749.91002274,4,187.477505685,9,4.0
6089,969.87000276,5,193.974000552,14,6.0
6090,349.9900055,2,174.99500275,4,2.0
6093,679.91001126,5,135.982002252,12,4.0
6096,429.9700165,2,214.98500825,2,2.0
6098,2039.72003367,11,185.42909397,21,3.1818181818181817
6101,1379.85002524,6,229.97500420666665,12,4.0
6103,829.9500275,4,207.487506875,4,2.75
6105,314.90999983,3,104.96999994333333,9,5.0
6110,259.90999988,2,129.95499994,5,2.0
6112,859.9400177,4,214.985004425,10,2.0
6118,1239.8900147,4,309.972503675,10,3.5
6120,469.92000196000004,5,93.98400039200001,9,2.0
6121,924.85000984,5,184.970001968,14,5.0
6126,1229.930008,5,245.9860016,12,2.0
6127,559.9600181799999,3,186.6533393933333,3,4.0
6129,379.89000324,3,126.63000108,6,2.0
6130,799.9300079,3,266.64333596666665,10,1.0
6132,329.9100037,2,164.95500185,5,6.0
6137,1009.9100266,5,201.98200532,9,3.6
6142,499.9700165,2,249.98500825,2,2.0
6143,3299.61007302,16,206.22562956375,33,4.25
6153,929.90001678,5,185.980003356,9,6.0
6156,1079.8100128,5,215.96200256000003,13,2.4
6158,199.9900055,1,199.9900055,1,2.0
6161,129.9900055,1,129.9900055,1,3.0
6163,1479.8900452,6,246.64834086666667,8,2.0
6164,499.9500122,1,499.9500122,5,6.0
6166,879.9200134,4,219.98000335,7,2.0
6168,999.93001556,5,199.986003112,6,4.0
6177,957.8400192,5,191.56800384000002,16,5.2
6182,1074.9500275,5,214.9900055,10,4.0
6183,179.9700012,1,179.9700012,3,3.0
6185,199.9799957,1,199.9799957,2,2.0
6187,1261.8400230799998,8,157.73000288499998,11,2.375
6191,269.9100036,2,134.9550018,6,6.0
6199,110.0,1,110.0,5,5.0
6206,299.980011,1,299.980011,1,5.0
6207,399.980011,1,399.980011,1,2.0
6211,1219.9500275,7,174.27857535714287,11,2.4285714285714284
6213,729.9500275,3,243.31667583333333,3,5.0
6215,249.9900055,2,124.99500275,2,5.0
6218,129.9900055,1,129.9900055,1,2.0
6222,715.88999367,4,178.9724984175,15,2.0
6223,74.96999931,2,37.484999655,2,6.0
6225,599.9700164999999,3,199.99000549999997,3,2.0
6227,749.9100189799999,4,187.47750474499998,6,2.0
6229,1339.83001328,7,191.40428761142857,18,2.2857142857142856
6236,399.9599915,1,399.9599915,4,6.0
6244,179.97000504,2,89.98500252,3,3.0
6246,299.980011,1,299.980011,1,4.0
6248,499.93000789999996,2,249.96500394999998,6,4.0
6254,919.9400254,4,229.98500635,6,2.0
6256,1852.75004572,8,231.593755715,22,2.0
6259,1399.7900239,5,279.95800478,11,2.0
6263,299.9199982,2,149.9599991,6,2.0
6269,469.9400024,3,156.64666746666668,11,2.0
6276,975.8500328,6,162.64167213333334,14,3.3333333333333335
6279,2619.67004026,17,154.09823766235294,33,2.823529411764706
6281,1194.86002931,9,132.7622254788889,18,4.222222222222222
6283,598.9000091,4,149.725002275,10,4.0
6285,1989.64003364,10,198.964003364,34,2.5
6291,379.95000074,3,126.65000024666666,5,4.0
6296,399.980011,2,199.9900055,2,2.0
6299,499.9600067,2,249.98000335,3,6.0
6301,617.9300079,4,154.482501975,13,3.5
6303,129.9900055,1,129.9900055,1,4.0
6304,349.95000458,3,116.65000152666666,6,6.0
6305,1587.8900414,8,198.486255175,13,4.5
6308,199.9900055,1,199.9900055,1,5.0
6315,399.9100037,2,199.95500185,5,5.0
6319,2599.81005488,14,185.70071820571428,25,3.7857142857142856
6321,159.9600067,1,159.9600067,4,2.0
6323,256.93999667,2,128.469998335,6,6.0
6325,519.88999936,4,129.97249984,13,4.0
6330,249.95999908,2,124.97999954,5,6.0
6332,779.9299927,3,259.97666423333334,11,2.0
6339,459.97001267999997,2,229.98500633999998,2,3.0
6349,474.95001417,4,118.7375035425,5,5.0
6353,729.9200134,4,182.48000335,10,3.0
6356,279.93000789999996,2,139.96500394999998,4,6.0
6359,1589.7300223,9,176.63666914444445,27,3.111111111111111
6361,649.9499969000001,3,216.6499989666667,8,3.0
6364,1513.86001976,7,216.2657171085714,12,2.2857142857142856
6370,1239.92002488,5,247.984004976,10,2.0
6375,1019.93001938,5,203.98600387599998,11,2.0
6376,579.9300079,4,144.982501975,10,4.0
6378,1029.8500175,5,205.9700035,14,6.0
6380,594.95002368,4,148.73750592,4,2.0
6381,199.9900055,1,199.9900055,1,2.0
6383,529.9700164999999,2,264.98500824999996,2,2.0
6385,1429.89003756,5,285.97800751200003,14,5.2
6393,3189.61007302,15,212.64067153466667,33,2.933333333333333
6399,1199.90002446,5,239.98000489199998,8,2.0
6400,299.97001267999997,3,99.99000422666666,3,2.0
6404,549.8500061,2,274.92500305,10,1.0
6407,779.9300270399999,4,194.98250675999998,5,3.0
6417,1199.8099975999999,4,299.95249939999997,14,5.0
6419,1729.86003502,10,172.986003502,17,4.0
6420,689.95001986,3,229.98333995333334,4,4.0
6423,889.9400138799999,5,177.98800277599997,10,2.8
6425,1109.89002995,5,221.97800599,9,4.4
6427,50.0,1,50.0,1,5.0
6433,1129.9000397,4,282.475009925,8,2.0
6435,1619.82004164,9,179.98000462666667,17,3.5555555555555554
6439,519.9500122,4,129.98750305,8,4.0
6445,200.0,1,200.0,4,4.0
6447,659.95001608,4,164.98750402,8,2.0
6449,199.9900055,1,199.9900055,1,4.0
6450,359.97001267999997,2,179.98500633999998,2,2.0
6454,1269.85004814,7,181.4071497342857,13,2.0
6457,1129.87002184,6,188.31167030666666,13,4.0
6461,529.94001388,4,132.48500347,8,3.0
6462,449.88000486,4,112.470001215,8,4.0
6463,1729.73003382,8,216.2162542275,20,6.0
6465,579.80999756,4,144.95249939,10,2.5
6469,559.9199982,2,279.9599991,8,0.0
6470,1149.77001958,6,191.62833659666668,19,5.666666666666667
6472,2159.74004738,10,215.974004738,25,3.0
6475,699.9700012,4,174.9925003,9,2.0
6476,499.96001436,3,166.65333812,3,6.0
6478,509.91001128,4,127.47750282,8,4.0
6480,789.9100189,5,157.98200377999999,9,2.0
6483,1371.8300074899998,8,171.47875093624998,18,3.0
6486,299.95000458,2,149.97500229,5,2.0
6488,1159.8900299,5,231.97800597999998,9,3.0
6499,859.8700104,4,214.9675026,12,2.0
6501,469.91999818,4,117.479999545,7,6.0
6503,559.9100113,4,139.977502825,7,3.0
6504,619.91001128,4,154.97750282,7,2.0
6510,199.9900055,1,199.9900055,1,4.0
6513,199.9900055,1,199.9900055,1,5.0
6514,1249.9100342,4,312.47750855,12,6.0
6516,1011.870018,4,252.9675045,11,2.0
6518,839.8200111599999,5,167.96400223199998,10,2.0
6524,569.8700027,5,113.97400053999999,10,4.0
6525,449.92001346,4,112.480003365,8,0.0
6527,549.90000918,4,137.475002295,10,6.0
6530,359.9500122,2,179.9750061,5,5.0
6532,904.92002872,4,226.23000718,6,5.0
6534,1119.82002634,7,159.97428947714283,12,1.2857142857142858
6536,439.95000838,3,146.65000279333333,5,3.0
6537,1419.92002488,8,177.49000311,15,2.5
6542,299.9500122,1,299.9500122,5,6.0
6546,1299.7900238,5,259.95800476,11,4.4
6550,1979.71002202,9,219.96778022444445,21,5.444444444444445
6553,539.84000012,5,107.968000024,10,3.0
6554,419.9300079,2,209.96500395,7,3.5
6557,959.940033,5,191.9880066,5,3.8
6561,1949.85003662,10,194.985003662,23,3.6
6563,250.0,1,250.0,5,4.0
6565,1059.9300232,5,211.98600464,9,2.0
6571,539.93001176,3,179.97667058666664,6,2.0
6573,909.8500137599999,5,181.97000275199997,12,2.0
6574,419.9600144,2,209.9800072,3,2.5
6577,399.980011,1,399.980011,1,5.0
6578,329.98000336,2,164.99000168,7,6.0
6581,79.98000336,1,79.98000336,2,5.0
6583,1189.90003206,6,198.31667201000002,10,4.5
6585,2009.7400436799999,12,167.4783369733333,23,3.6666666666666665
6587,229.9900055,2,114.99500275,3,3.0
6593,329.980011,2,164.9900055,2,2.0
6600,529.9700164999999,2,264.98500824999996,2,2.0
6601,1099.75999834,6,183.29333305666668,18,2.1666666666666665
6603,659.9400100600001,4,164.98500251500002,6,2.0
6608,54.97000122,1,54.97000122,1,4.0
6615,749.870018,4,187.4675045,13,4.0
6620,799.960022,2,399.980011,2,2.0
6623,2434.62004476,13,187.27846498153846,26,2.4615384615384617
6624,489.96001436,2,244.98000718,3,3.0
6631,991.93003277,5,198.386006554,5,5.0
6635,399.980011,1,399.980011,1,2.0
6637,641.9200134600001,4,160.48000336500002,7,6.0
6646,919.9300232,3,306.64334106666666,5,2.0
6652,969.91003038,5,193.982006076,9,6.0
6654,861.9500217699999,6,143.65833696166666,8,5.166666666666667
6658,649.9500198999999,3,216.6500066333333,4,6.0
6660,1704.70003124,9,189.41111458222224,25,2.111111111111111
6662,579.9200134,3,193.30667113333334,12,3.0
6664,1987.70004282,10,198.770004282,24,3.2
6669,799.9500275,3,266.6500091666667,3,2.0
6674,799.88999945,3,266.62999981666667,10,4.0
6677,564.89001462,5,112.978002924,8,2.0
6679,629.9700012,4,157.4925003,9,3.0
6682,43.97999954,1,43.97999954,2,5.0
6686,329.9100037,2,164.95500185,5,1.0
6688,457.94001008,4,114.48500252,6,2.0
6693,2199.8200684,7,314.26000977142854,15,4.714285714285714
6696,879.7800141,5,175.95600282,15,2.0
6697,889.92000968,4,222.48000242,7,2.0
6700,799.9300079,3,266.64333596666665,9,2.0
6701,939.89003,4,234.9725075,10,4.0
6703,599.9500122,2,299.9750061,4,3.0
6704,499.980011,2,249.9900055,3,4.0
6708,479.8899994,3,159.96333313333335,9,4.333333333333333
6710,199.9900055,1,199.9900055,1,5.0
6713,1009.95002368,4,252.48750592,8,2.0
6714,479.980011,3,159.993337,7,3.0
6716,499.980011,2,249.9900055,3,6.0
6719,639.88000492,5,127.97600098400001,12,4.0
6722,627.96001627,3,209.32000542333333,3,5.0
6724,489.93001178,4,122.482502945,7,2.25
6725,399.980011,2,199.9900055,3,5.0
6727,179.97000504,2,89.98500252,2,5.0
6729,799.960022,3,266.6533406666667,3,5.0
6731,1209.8800354,5,241.97600708,14,6.0
6732,574.8399962999999,3,191.61333209999998,11,6.0
6734,1099.9300232,4,274.9825058,6,3.0
6736,839.8800278,4,209.97000695,11,5.25
6739,2039.75001918,10,203.975001918,19,2.5
6741,49.97999954,1,49.97999954,1,2.0
6748,449.9900055,2,224.99500275,6,6.0
6749,849.980011,4,212.49500275,10,6.0
6751,1179.9100342,5,235.98200684,11,4.0
6755,909.84002685,5,181.96800537,18,4.0
6756,899.8100129,4,224.952503225,10,5.0
6763,349.980011,2,174.9900055,2,2.0
6773,1854.9000435399998,8,231.86250544249998,14,2.375
6776,879.8900146,5,175.97800292,9,6.0
6779,1099.9400329999999,3,366.6466776666666,3,6.0
6784,729.9500122,3,243.31667073333332,9,6.0
6788,929.9500275,4,232.487506875,4,2.0
6789,1079.9500275,5,215.9900055,8,2.0
6791,499.8700104,2,249.9350052,9,6.0
6795,114.9600029,2,57.48000145,2,2.0
6800,1174.9200135,5,234.98400270000002,11,4.0
6802,1613.72000882,9,179.30222320222222,29,3.111111111111111
6805,499.9400024,3,166.64666746666668,8,3.0
6808,369.9500122,2,184.9750061,5,2.0
6810,239.90999988000002,2,119.95499994000001,5,4.0
6812,449.9499969,2,224.97499845,10,4.0
6815,549.94001388,4,137.48500347,6,2.75
6817,623.83999634,5,124.767999268,11,2.0
6818,309.96001054,4,77.490002635,4,1.0
6823,449.90999602,4,112.477499005,10,5.0
6835,1049.7900237,6,174.96500394999998,15,3.0
6836,1949.82004164,9,216.64667129333333,23,6.0
6838,919.85002514,5,183.970005028,12,2.0
6839,749.9100189,3,249.9700063,7,3.0
6841,699.9300232,2,349.9650116,6,1.0
6845,699.9500122,3,233.31667073333332,13,5.0
6848,819.79000472,5,163.958000944,12,4.0
6858,1099.84002688,5,219.968005376,15,4.4
6859,489.97000886,3,163.32333628666666,5,2.0
6862,2099.7600404,7,299.96572005714285,17,3.7142857142857144
6865,229.98000336,2,114.99000168,2,5.0
6868,929.84001928,5,185.968003856,9,6.0
6872,299.9500122,1,299.9500122,5,3.0
6873,1894.69002908,9,210.5211143422222,25,2.2222222222222223
6879,1059.9200286999999,4,264.98000717499997,11,5.0
6880,839.8900146999999,5,167.97800293999998,13,4.0
6882,499.9500122,1,499.9500122,5,2.0
6884,299.980011,1,299.980011,1,2.0
6885,889.8900108800001,4,222.47250272000002,11,5.0
6890,719.9200211,4,179.980005275,10,5.0
6896,115.97999763,2,57.989998815,2,4.0
6897,399.980011,1,399.980011,1,4.0
6901,489.89000696,4,122.47250174,11,5.0
6903,399.980011,1,399.980011,1,3.0
6904,1189.89003758,7,169.98429108285714,8,3.7142857142857144
6907,179.90999603,2,89.954998015,9,4.0
6908,1149.9400329999999,4,287.48500824999996,4,2.0
6909,229.9900055,2,114.99500275,3,3.0
6911,299.87999728,2,149.93999864,6,5.0
6913,899.92002488,5,179.984004976,8,3.0
6922,99.95999908,1,99.95999908,2,4.0
6923,679.8700104,3,226.62333679999998,7,3.0
6925,783.88001634,6,130.64666939,16,2.3333333333333335
6926,119.9800034,1,119.9800034,2,4.0
6927,929.9400253599999,4,232.48500633999998,4,2.0
6929,1449.8400421000001,5,289.96800842000005,15,2.2
6930,559.94001772,3,186.64667257333335,5,1.0
6933,119.9700012,1,119.9700012,3,3.0
6936,1379.87003331,6,229.978338885,10,2.3333333333333335
6942,1824.85004428,9,202.7611160311111,18,3.7777777777777777
6943,399.9599915,1,399.9599915,4,3.0
6945,499.9000092,2,249.9500046,5,5.0
6948,1249.8600159,5,249.97200318,13,2.0
6950,989.86998748,5,197.97399749599998,16,4.0
6954,829.9200287,4,207.480007175,8,3.0
6959,945.84001534,5,189.16800306800002,16,5.2
6961,692.8800201199999,4,173.22000502999998,11,4.5
6963,1839.7400360000001,7,262.82000514285716,20,2.142857142857143
6969,343.9600067,2,171.98000335,4,2.0
6970,1585.800045,7,226.54286357142857,15,3.0
6979,747.92002106,5,149.584004212,12,5.0
6993,100.0,1,100.0,2,2.0
6997,429.97000886,3,143.32333628666666,3,5.0
6999,499.90000910000003,2,249.95000455000002,10,2.0
7000,399.980011,1,399.980011,1,2.0
7002,349.97001267999997,4,87.49250316999999,4,3.0
7006,1137.85002136,6,189.64167022666666,14,2.3333333333333335
7008,859.9200134,4,214.98000335,11,6.0
7013,199.9199982,1,199.9199982,4,4.0
7015,2289.73004916,9,254.41444990666665,21,3.4444444444444446
7016,339.9400024,2,169.9700012,6,4.0
7018,1019.800026,5,203.9600052,15,6.0
7019,229.98000336,2,114.99000168,2,2.0
7020,659.8900146,3,219.96333819999998,10,4.0
7023,479.9900055,3,159.9966685,8,3.0
7029,729.9200134,3,243.30667113333334,7,2.0
7043,749.94002154,3,249.98000718,3,5.0
7044,599.960022,2,299.980011,2,4.0
7046,150.0,1,150.0,5,4.0
7048,1359.8900223599999,6,226.64833706,9,3.3333333333333335
7052,129.9900055,1,129.9900055,1,1.0
7055,129.9900055,1,129.9900055,1,3.0
7063,2143.82004739,12,178.65167061583335,18,5.166666666666667
7064,399.980011,1,399.980011,1,2.0
7066,1239.89002994,7,177.1271471342857,12,3.5714285714285716
7069,1285.81004338,9,142.8677825977778,19,4.888888888888889
7076,589.96001818,3,196.65333939333334,3,2.0
7078,1249.8300171,4,312.457504275,13,6.0
7087,199.9900055,1,199.9900055,1,2.0
7090,1389.8900299,7,198.55571855714285,10,5.142857142857143
7091,49.95000076,1,49.95000076,5,0.0
7098,879.9100189,4,219.977504725,9,3.5
7099,874.9300079,4,218.732501975,13,5.0
7105,1379.83002858,6,229.97167143000001,13,4.0
7106,1249.7900238,5,249.95800476,15,6.0
7108,1787.8200454799999,8,223.47750568499998,15,4.75
7110,1029.9300232,6,171.65500386666668,12,4.333333333333333
7113,399.91001128,2,199.95500564,7,4.0
7114,529.9700164999999,2,264.98500824999996,2,2.0
7116,529.93001558,3,176.64333852666667,4,6.0
7118,545.89000133,5,109.178000266,14,4.0
7122,429.980011,3,143.32667033333334,4,4.0
7123,399.94001008,3,133.31333669333333,3,0.0
7130,344.98000527,3,114.99333509,6,2.0
7139,2029.78007128,9,225.5311190311111,20,5.0
7141,1059.8900147,3,353.29667156666665,10,6.0
7143,749.960022,3,249.986674,3,3.6666666666666665
7144,1139.9100189,5,227.98200378,13,4.0
7150,249.97000889999998,2,124.98500444999999,3,4.5
7152,1009.8800201,4,252.470005025,12,3.0
7155,399.980011,1,399.980011,1,4.0
7157,697.91001128,5,139.582002256,10,2.0
7160,1039.76000978,8,129.9700012225,14,4.125
7162,579.94001008,4,144.98500252,7,3.0
7170,927.86002732,5,185.572005464,11,3.0
7173,309.9600067,2,154.98000335,4,6.0
7176,409.90000910000003,2,204.95000455000002,10,4.0
7178,549.9400178,5,109.98800356,7,4.8
7183,1629.640016631,8,203.705002078875,20,2.625
7185,200.0,1,200.0,4,6.0
7187,379.9900055,2,189.99500275,6,2.0
7191,1494.8000107,7,213.54285867142858,19,4.571428571428571
7203,373.97000504,3,124.65666834666666,7,6.0
7205,50.0,1,50.0,1,2.0
7207,549.980011,2,274.9900055,6,2.0
7208,729.960022,3,243.32000733333334,3,2.0
7210,119.9700012,1,119.9700012,3,6.0
7211,1209.8200034,9,134.4244448222222,18,4.222222222222222
7212,1089.87003328,5,217.97400665599997,9,3.2
7218,1239.89002226,5,247.978004452,9,5.0
7219,769.9300232,4,192.4825058,7,0.0
7226,771.84000398,4,192.960000995,11,2.0
7228,1031.87001987,5,206.374003974,13,5.0
7229,549.980011,3,183.32667033333334,5,6.0
7246,419.89000701000003,3,139.96333567000002,11,2.0
7248,329.980011,2,164.9900055,2,4.0
7249,539.94001008,5,107.988002016,8,5.0
7251,629.960022,3,209.986674,3,3.3333333333333335
7252,49.97999954,1,49.97999954,1,4.0
7255,749.95001986,5,149.990003972,9,3.8
7259,439.89000699999997,4,109.97250174999999,9,3.5
7268,579.8500061,4,144.962501525,10,4.5
7271,1199.9400329999999,3,399.98001099999993,3,5.0
7272,399.97000886,2,199.98500443,2,2.0
7278,717.90002442,4,179.475006105,9,2.0
7283,1566.88002967,8,195.86000370875,12,2.0
7284,799.9400025,2,399.97000125,5,5.0
7288,349.85999298,2,174.92999649,9,2.0
7291,274.9900055,2,137.49500275,4,4.0
7293,50.0,1,50.0,1,0.0
7295,989.9100189000001,3,329.9700063,14,3.0
7298,714.92002297,5,142.984004594,9,4.0
7300,449.980011,3,149.993337,6,3.0
7307,643.88000864,5,128.776001728,10,5.0
7310,929.9200287,3,309.9733429,7,2.0
7320,1979.79004668,8,247.473755835,20,5.25
7324,229.97000508,3,76.65666836,4,6.0
7327,169.96000294,2,84.98000147,3,6.0
7329,879.9000244,3,293.30000813333334,9,6.0
7331,119.9700012,1,119.9700012,3,4.0
7332,649.9500198999999,3,216.6500066333333,4,2.0
7336,409.9300156,3,136.64333853333332,7,5.0
7338,1049.9300309,4,262.482507725,5,6.0
7342,1149.90002824,5,229.980005648,7,3.8
7347,1179.87001802,8,147.4837522525,16,2.5
7350,499.980011,2,249.9900055,3,4.0
7359,689.91001896,6,114.98500316,9,2.3333333333333335
7362,2314.85005383,12,192.9041711525,16,3.8333333333333335
7363,1099.8300056399999,4,274.95750140999996,13,6.0
7370,989.88001246,5,197.976002492,15,2.0
7375,609.93001558,4,152.482503895,7,3.0
7381,339.87999726,2,169.93999863,7,4.0
7383,829.9500275,3,276.6500091666667,3,6.0
7388,615.93001562,3,205.31000520666666,6,2.3333333333333335
7392,1884.78002932,8,235.597503665,21,2.75
7399,249.95999908,2,124.97999954,5,1.0
7401,1149.9100189,6,191.65166981666667,17,3.3333333333333335
7406,299.980011,1,299.980011,1,1.0
7408,654.84000398,6,109.14000066333334,14,5.833333333333333
7411,663.91999058,3,221.30666352666665,12,3.0
7413,399.94001008,2,199.97000504,3,5.0
7414,1799.8500519,5,359.97001037999996,13,3.6
7419,874.9400025,4,218.735000625,11,6.0
7421,939.86002734,6,156.64333789,10,4.666666666666667
7422,539.9700164999999,4,134.99250412499998,6,3.0
7423,981.85001567,4,245.4625039175,8,3.0
7425,899.8100205200001,7,128.5442886457143,14,2.7142857142857144
7432,1029.9300232,4,257.4825058,6,2.0
